Número da Compra;Número do Item;Descrição;Descrição Detalhada;Unidade;Qtd. Autorizada;Fornecedor;Val. Unitário;Qtd. Saldo;Marca;Tipo de Compra;Número do Pregão;Ano do Pregão;UASG;Objeto;Unidade de Fornecimento;UG;Quantidade Empenhada;Início da Vigência;Fim da Vigência;Capacidade de Empenho
160192-90001/2024;17;463760 - Legume in natura;Legume In Natura Tipo: Batata Baroa / Mandioquinha;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;1;77.960.730/0001-69 - JOAO VERGILIO MRUZ;4.65;1.0;Batata Baroa / Mandi;Participante;90001;2024;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;Aquisição de gêneros alimentícios do quantitativo de rancho - hortifrutigranjeiros, mercearia e padaria, para Base de Administração e Apoio da 5ª Região Militar e membros do CCALC, conforme OS nº 1/2023, de 5 de junho de 2023, conforme condições do Edital e seus anexos.;Quilograma;160192;0.0;;02/07/2025;4.65
160192-90001/2024;18;463764 - Legume in natura;Legume In Natura Tipo: Berinjela;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;1;51.245.172/0001-66 - J F DA SILVA HORTIFRUTI LTDA;2.3;1.0;PRÓPRIA/PRÓPRIA;Participante;90001;2024;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;Aquisição de gêneros alimentícios do quantitativo de rancho - hortifrutigranjeiros, mercearia e padaria, para Base de Administração e Apoio da 5ª Região Militar e membros do CCALC, conforme OS nº 1/2023, de 5 de junho de 2023, conforme condições do Edital e seus anexos.;Quilograma;160192;0.0;;02/07/2025;2.3
160192-90001/2024;19;463767 - Legume in natura;Legume In Natura Tipo: Beterraba;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;600;51.245.172/0001-66 - J F DA SILVA HORTIFRUTI LTDA;2.6;185.0;PRÓPRIA/PRÓPRIA;Participante;90001;2024;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;Aquisição de gêneros alimentícios do quantitativo de rancho - hortifrutigranjeiros, mercearia e padaria, para Base de Administração e Apoio da 5ª Região Militar e membros do CCALC, conforme OS nº 1/2023, de 5 de junho de 2023, conforme condições do Edital e seus anexos.;Quilograma;160192;415.0;;02/07/2025;481.0
160192-90001/2024;20;463838 - Verdura in natura;Verdura In Natura Tipo: Brócolis Japonês;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;300;77.960.730/0001-69 - JOAO VERGILIO MRUZ;6.6;100.0;Brócolis Japonês;Participante;90001;2024;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;Aquisição de gêneros alimentícios do quantitativo de rancho - hortifrutigranjeiros, mercearia e padaria, para Base de Administração e Apoio da 5ª Região Militar e membros do CCALC, conforme OS nº 1/2023, de 5 de junho de 2023, conforme condições do Edital e seus anexos.;Quilograma;160192;200.0;;02/07/2025;660.0
160192-90001/2024;21;464384 - Fruta;Fruta Tipo: Caqui Chocolate , Apresentação: Natural;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;100;00.254.197/0001-95 - TORNADO COMERCIO DE ALIMENTOS E HORTIFRUTIGRANJEIROS LTDA;5.79;100.0;CAQUI CHOCOLATE;Participante;90001;2024;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;Aquisição de gêneros alimentícios do quantitativo de rancho - hortifrutigranjeiros, mercearia e padaria, para Base de Administração e Apoio da 5ª Região Militar e membros do CCALC, conforme OS nº 1/2023, de 5 de junho de 2023, conforme condições do Edital e seus anexos.;Quilograma;160192;0.0;;02/07/2025;579.0
160192-90001/2024;22;463781 - Legume in natura;Legume In Natura Tipo: Cebola Branca;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;1500;51.245.172/0001-66 - J F DA SILVA HORTIFRUTI LTDA;3.9;1000.0;PRÓPRIA/PRÓPRIA;Participante;90001;2024;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;Aquisição de gêneros alimentícios do quantitativo de rancho - hortifrutigranjeiros, mercearia e padaria, para Base de Administração e Apoio da 5ª Região Militar e membros do CCALC, conforme OS nº 1/2023, de 5 de junho de 2023, conforme condições do Edital e seus anexos.;Quilograma;160192;500.0;;02/07/2025;3900.0
160192-90001/2024;23;463770 - Legume in natura;Legume In Natura Tipo: Cenoura;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;600;51.245.172/0001-66 - J F DA SILVA HORTIFRUTI LTDA;2.5;300.0;PRÓPRIA/PRÓPRIA;Participante;90001;2024;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;Aquisição de gêneros alimentícios do quantitativo de rancho - hortifrutigranjeiros, mercearia e padaria, para Base de Administração e Apoio da 5ª Região Militar e membros do CCALC, conforme OS nº 1/2023, de 5 de junho de 2023, conforme condições do Edital e seus anexos.;Quilograma;160192;300.0;;02/07/2025;750.0
160192-90001/2024;24;463878 - Condimento;Condimento Tipo: Cebolinha , Apresentação: Natural;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;150;77.960.730/0001-69 - JOAO VERGILIO MRUZ;7.9;50.0;Cebolinha , Apresent;Participante;90001;2024;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;Aquisição de gêneros alimentícios do quantitativo de rancho - hortifrutigranjeiros, mercearia e padaria, para Base de Administração e Apoio da 5ª Região Militar e membros do CCALC, conforme OS nº 1/2023, de 5 de junho de 2023, conforme condições do Edital e seus anexos.;Quilograma;160192;100.0;;02/07/2025;395.0
160192-90001/2024;25;463821 - Verdura in natura;Verdura In Natura Tipo: Chicória;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;300;77.960.730/0001-69 - JOAO VERGILIO MRUZ;3.9;300.0;Chicória;Participante;90001;2024;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;Aquisição de gêneros alimentícios do quantitativo de rancho - hortifrutigranjeiros, mercearia e padaria, para Base de Administração e Apoio da 5ª Região Militar e membros do CCALC, conforme OS nº 1/2023, de 5 de junho de 2023, conforme condições do Edital e seus anexos.;Quilograma;160192;0.0;;02/07/2025;1170.0
160192-90001/2024;26;463778 - Legume in natura;Legume In Natura Tipo: Chuchu Verde;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;350;51.245.172/0001-66 - J F DA SILVA HORTIFRUTI LTDA;2.6;250.0;PRÓPRIA/PRÓPRIA;Participante;90001;2024;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;Aquisição de gêneros alimentícios do quantitativo de rancho - hortifrutigranjeiros, mercearia e padaria, para Base de Administração e Apoio da 5ª Região Militar e membros do CCALC, conforme OS nº 1/2023, de 5 de junho de 2023, conforme condições do Edital e seus anexos.;Quilograma;160192;100.0;;02/07/2025;650.0
160192-90001/2024;27;463876 - Condimento;Condimento Tipo: Coentro , Apresentação: Natural;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;1;51.245.172/0001-66 - J F DA SILVA HORTIFRUTI LTDA;10.25;1.0;PRÓPRIA/PRÓPRIA;Participante;90001;2024;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;Aquisição de gêneros alimentícios do quantitativo de rancho - hortifrutigranjeiros, mercearia e padaria, para Base de Administração e Apoio da 5ª Região Militar e membros do CCALC, conforme OS nº 1/2023, de 5 de junho de 2023, conforme condições do Edital e seus anexos.;Quilograma;160192;0.0;;02/07/2025;10.25
160192-90001/2024;28;463822 - Verdura in natura;Verdura In Natura Tipo: Couve;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;300;77.960.730/0001-69 - JOAO VERGILIO MRUZ;6.8;300.0;Couve;Participante;90001;2024;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;Aquisição de gêneros alimentícios do quantitativo de rancho - hortifrutigranjeiros, mercearia e padaria, para Base de Administração e Apoio da 5ª Região Militar e membros do CCALC, conforme OS nº 1/2023, de 5 de junho de 2023, conforme condições do Edital e seus anexos.;Quilograma;160192;0.0;;02/07/2025;2040.0
160192-90001/2024;29;463831 - Verdura in natura;Verdura In Natura Tipo: Couve-Flor;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;500;51.245.172/0001-66 - J F DA SILVA HORTIFRUTI LTDA;6.0;500.0;PRÓPRIA/PRÓPRIA;Participante;90001;2024;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;Aquisição de gêneros alimentícios do quantitativo de rancho - hortifrutigranjeiros, mercearia e padaria, para Base de Administração e Apoio da 5ª Região Militar e membros do CCALC, conforme OS nº 1/2023, de 5 de junho de 2023, conforme condições do Edital e seus anexos.;Quilograma;160192;0.0;;02/07/2025;3000.0
160192-90001/2024;30;463823 - Verdura In Natura;Verdura In Natura Tipo: Escarola;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;300;51.245.172/0001-66 - J F DA SILVA HORTIFRUTI LTDA;4.4;300.0;PRÓPRIA/PRÓPRIA;Participante;90001;2024;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;Aquisição de gêneros alimentícios do quantitativo de rancho - hortifrutigranjeiros, mercearia e padaria, para Base de Administração e Apoio da 5ª Região Militar e membros do CCALC, conforme OS nº 1/2023, de 5 de junho de 2023, conforme condições do Edital e seus anexos.;Quilograma;160192;0.0;;02/07/2025;1320.0
160192-90001/2024;31;463824 - Verdura in natura;Verdura In Natura Tipo: Espinafre;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;100;77.960.730/0001-69 - JOAO VERGILIO MRUZ;6.1;100.0;Espinafre;Participante;90001;2024;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;Aquisição de gêneros alimentícios do quantitativo de rancho - hortifrutigranjeiros, mercearia e padaria, para Base de Administração e Apoio da 5ª Região Militar e membros do CCALC, conforme OS nº 1/2023, de 5 de junho de 2023, conforme condições do Edital e seus anexos.;Quilograma;160192;0.0;;02/07/2025;610.0
160192-90001/2024;32;464392 - Fruta;Fruta Tipo: Goiaba Vermelha , Apresentação: Natural;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;500;51.245.172/0001-66 - J F DA SILVA HORTIFRUTI LTDA;5.0;500.0;PRÓPRIA/PRÓPRIA;Participante;90001;2024;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;Aquisição de gêneros alimentícios do quantitativo de rancho - hortifrutigranjeiros, mercearia e padaria, para Base de Administração e Apoio da 5ª Região Militar e membros do CCALC, conforme OS nº 1/2023, de 5 de junho de 2023, conforme condições do Edital e seus anexos.;Quilograma;160192;0.0;;02/07/2025;2500.0
160192-90001/2024;33;463898 - Condimento;Condimento Tipo: Hortelã , Apresentação: Natural;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;1;51.245.172/0001-66 - J F DA SILVA HORTIFRUTI LTDA;13.1;1.0;PRÓPRIA/PRÓPRIA;Participante;90001;2024;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;Aquisição de gêneros alimentícios do quantitativo de rancho - hortifrutigranjeiros, mercearia e padaria, para Base de Administração e Apoio da 5ª Região Militar e membros do CCALC, conforme OS nº 1/2023, de 5 de junho de 2023, conforme condições do Edital e seus anexos.;Quilograma;160192;0.0;;02/07/2025;13.1
160192-90001/2024;34;464393 - Fruta;Fruta Tipo: Laranja Pera , Apresentação: Natural;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;2000;49.517.604/0001-07 - IMPERIAL COMERCIO DE ALIMENTOS LTDA;2.8;1500.0;CENTRAL FRUTAS;Participante;90001;2024;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;Aquisição de gêneros alimentícios do quantitativo de rancho - hortifrutigranjeiros, mercearia e padaria, para Base de Administração e Apoio da 5ª Região Militar e membros do CCALC, conforme OS nº 1/2023, de 5 de junho de 2023, conforme condições do Edital e seus anexos.;Quilograma;160192;500.0;;02/07/2025;4200.0
160192-90001/2024;35;464398 - Fruta;Fruta Tipo: Limão Taiti , Apresentação: Natural;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;1000;51.245.172/0001-66 - J F DA SILVA HORTIFRUTI LTDA;3.4;475.0;PRÓPRIA/PRÓPRIA;Participante;90001;2024;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;Aquisição de gêneros alimentícios do quantitativo de rancho - hortifrutigranjeiros, mercearia e padaria, para Base de Administração e Apoio da 5ª Região Militar e membros do CCALC, conforme OS nº 1/2023, de 5 de junho de 2023, conforme condições do Edital e seus anexos.;Quilograma;160192;525.0;;02/07/2025;1615.0
160192-90001/2024;36;463904 - Condimento;Condimento Tipo: Louro , Apresentação: Folha;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;30;18.472.579/0001-50 - COMSABOR COMERCIO DE ALIMENTOS LTDA;13.9;30.0;Embal. 500 G;Participante;90001;2024;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;Aquisição de gêneros alimentícios do quantitativo de rancho - hortifrutigranjeiros, mercearia e padaria, para Base de Administração e Apoio da 5ª Região Militar e membros do CCALC, conforme OS nº 1/2023, de 5 de junho de 2023, conforme condições do Edital e seus anexos.;Embalagem 500,00 G;160192;0.0;;02/07/2025;417.0
160192-90001/2024;37;464400 - Fruta;Fruta Tipo: Maçã Gala , Apresentação: Natural;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;500;05.310.595/0001-03 - BOX 15 COMERCIO DE GENEROS ALIMENTICIOS LTDA;4.38;150.0;CEASA;Participante;90001;2024;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;Aquisição de gêneros alimentícios do quantitativo de rancho - hortifrutigranjeiros, mercearia e padaria, para Base de Administração e Apoio da 5ª Região Militar e membros do CCALC, conforme OS nº 1/2023, de 5 de junho de 2023, conforme condições do Edital e seus anexos.;Quilograma;160192;350.0;;02/07/2025;657.0
160192-90001/2024;38;464401 - Fruta;Fruta Tipo: Maçã Fuji , Apresentação: Natural;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;500;05.310.595/0001-03 - BOX 15 COMERCIO DE GENEROS ALIMENTICIOS LTDA;4.38;400.0;CEASA;Participante;90001;2024;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;Aquisição de gêneros alimentícios do quantitativo de rancho - hortifrutigranjeiros, mercearia e padaria, para Base de Administração e Apoio da 5ª Região Militar e membros do CCALC, conforme OS nº 1/2023, de 5 de junho de 2023, conforme condições do Edital e seus anexos.;Quilograma;160192;100.0;;02/07/2025;1752.0
160192-90001/2024;39;464405 - Fruta;Fruta Tipo: Mamão Formosa , Apresentação: Natural;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;600;51.245.172/0001-66 - J F DA SILVA HORTIFRUTI LTDA;4.6;300.0;PRÓPRIA/PRÓPRIA;Participante;90001;2024;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;Aquisição de gêneros alimentícios do quantitativo de rancho - hortifrutigranjeiros, mercearia e padaria, para Base de Administração e Apoio da 5ª Região Militar e membros do CCALC, conforme OS nº 1/2023, de 5 de junho de 2023, conforme condições do Edital e seus anexos.;Quilograma;160192;300.0;;02/07/2025;1380.0
160192-90001/2024;41;464406 - Fruta;Fruta Tipo: Manga Tommy , Apresentação: Natural;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;600;77.960.730/0001-69 - JOAO VERGILIO MRUZ;4.9;401.0;Manga Tommy , Aprese;Participante;90001;2024;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;Aquisição de gêneros alimentícios do quantitativo de rancho - hortifrutigranjeiros, mercearia e padaria, para Base de Administração e Apoio da 5ª Região Militar e membros do CCALC, conforme OS nº 1/2023, de 5 de junho de 2023, conforme condições do Edital e seus anexos.;Quilograma;160192;199.0;;02/07/2025;1964.9
160192-90001/2024;42;464415 - Fruta;Fruta Tipo: Maracujá Azedo / Maracujá Amarelo , Apresentação: Natural;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;2000;77.960.730/0001-69 - JOAO VERGILIO MRUZ;7.65;1850.0;Maracujá Azedo / Mar;Participante;90001;2024;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;Aquisição de gêneros alimentícios do quantitativo de rancho - hortifrutigranjeiros, mercearia e padaria, para Base de Administração e Apoio da 5ª Região Militar e membros do CCALC, conforme OS nº 1/2023, de 5 de junho de 2023, conforme condições do Edital e seus anexos.;Quilograma;160192;150.0;;02/07/2025;14152.5
160192-90001/2024;43;464418 - Fruta;Fruta Tipo: Melancia Vermelha , Apresentação: Natural;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;1000;51.245.172/0001-66 - J F DA SILVA HORTIFRUTI LTDA;2.0;1000.0;PRÓPRIA/PRÓPRIA;Participante;90001;2024;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;Aquisição de gêneros alimentícios do quantitativo de rancho - hortifrutigranjeiros, mercearia e padaria, para Base de Administração e Apoio da 5ª Região Militar e membros do CCALC, conforme OS nº 1/2023, de 5 de junho de 2023, conforme condições do Edital e seus anexos.;Quilograma;160192;0.0;;02/07/2025;2000.0
160192-90001/2024;44;464422 - Fruta;Fruta Tipo: Melão Amarelo , Apresentação: Natural;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;1000;51.245.172/0001-66 - J F DA SILVA HORTIFRUTI LTDA;4.4;1000.0;PRÓPRIA/PRÓPRIA;Participante;90001;2024;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;Aquisição de gêneros alimentícios do quantitativo de rancho - hortifrutigranjeiros, mercearia e padaria, para Base de Administração e Apoio da 5ª Região Militar e membros do CCALC, conforme OS nº 1/2023, de 5 de junho de 2023, conforme condições do Edital e seus anexos.;Quilograma;160192;0.0;;02/07/2025;4400.0
160192-90001/2024;46;464328 - Fruta;Fruta Tipo: Morango , Apresentação: Natural;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;1;05.310.595/0001-03 - BOX 15 COMERCIO DE GENEROS ALIMENTICIOS LTDA;23.57;1.0;CEASA;Participante;90001;2024;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;Aquisição de gêneros alimentícios do quantitativo de rancho - hortifrutigranjeiros, mercearia e padaria, para Base de Administração e Apoio da 5ª Região Militar e membros do CCALC, conforme OS nº 1/2023, de 5 de junho de 2023, conforme condições do Edital e seus anexos.;Quilograma;160192;0.0;;02/07/2025;23.57
160192-90001/2024;47;463916 - Condimento;Condimento Tipo: Orégano , Apresentação: Desidratado;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;30;18.472.579/0001-50 - COMSABOR COMERCIO DE ALIMENTOS LTDA;14.5;30.0;Embal. 1 KG;Participante;90001;2024;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;Aquisição de gêneros alimentícios do quantitativo de rancho - hortifrutigranjeiros, mercearia e padaria, para Base de Administração e Apoio da 5ª Região Militar e membros do CCALC, conforme OS nº 1/2023, de 5 de junho de 2023, conforme condições do Edital e seus anexos.;Quilograma;160192;0.0;;02/07/2025;435.0
160192-90001/2024;48;446618 - Ovo;Ovo Origem: Galinha , Grupo: Branco , Classe: A , Tipo: Grande;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;2000;49.517.604/0001-07 - IMPERIAL COMERCIO DE ALIMENTOS LTDA;16.03;1700.0;KADOWAKI;Participante;90001;2024;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;Aquisição de gêneros alimentícios do quantitativo de rancho - hortifrutigranjeiros, mercearia e padaria, para Base de Administração e Apoio da 5ª Região Militar e membros do CCALC, conforme OS nº 1/2023, de 5 de junho de 2023, conforme condições do Edital e seus anexos.;Bandeja 30,00 UN;160192;300.0;;02/07/2025;27251.000000000004
160192-90001/2024;49;463796 - Legume in natura;Legume In Natura Tipo: Pepino;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;1000;51.245.172/0001-66 - J F DA SILVA HORTIFRUTI LTDA;3.1;1000.0;PRÓPRIA/PRÓPRIA;Participante;90001;2024;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;Aquisição de gêneros alimentícios do quantitativo de rancho - hortifrutigranjeiros, mercearia e padaria, para Base de Administração e Apoio da 5ª Região Militar e membros do CCALC, conforme OS nº 1/2023, de 5 de junho de 2023, conforme condições do Edital e seus anexos.;Quilograma;160192;0.0;;02/07/2025;3100.0
160192-90001/2024;51;463802 - Legume In Natura;Legume In Natura Tipo: Pimentão Amarelo;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;400;51.245.172/0001-66 - J F DA SILVA HORTIFRUTI LTDA;10.75;400.0;PRÓPRIA/PRÓPRIA;Participante;90001;2024;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;Aquisição de gêneros alimentícios do quantitativo de rancho - hortifrutigranjeiros, mercearia e padaria, para Base de Administração e Apoio da 5ª Região Militar e membros do CCALC, conforme OS nº 1/2023, de 5 de junho de 2023, conforme condições do Edital e seus anexos.;Quilograma;160192;0.0;;02/07/2025;4300.0
160192-90001/2024;52;463809 - Legume in natura;Legume In Natura Tipo: Pimentão Verde;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;500;51.245.172/0001-66 - J F DA SILVA HORTIFRUTI LTDA;4.25;500.0;PRÓPRIA/PRÓPRIA;Participante;90001;2024;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;Aquisição de gêneros alimentícios do quantitativo de rancho - hortifrutigranjeiros, mercearia e padaria, para Base de Administração e Apoio da 5ª Região Militar e membros do CCALC, conforme OS nº 1/2023, de 5 de junho de 2023, conforme condições do Edital e seus anexos.;Quilograma;160192;0.0;;02/07/2025;2125.0
160192-90001/2024;53;463808 - Legume in natura;Legume In Natura Tipo: Pimentão Vermelho;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;400;51.245.172/0001-66 - J F DA SILVA HORTIFRUTI LTDA;8.13;180.0;PRÓPRIA/PRÓPRIA;Participante;90001;2024;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;Aquisição de gêneros alimentícios do quantitativo de rancho - hortifrutigranjeiros, mercearia e padaria, para Base de Administração e Apoio da 5ª Região Militar e membros do CCALC, conforme OS nº 1/2023, de 5 de junho de 2023, conforme condições do Edital e seus anexos.;Quilograma;160192;220.0;;02/07/2025;1463.4
160192-90001/2024;55;463839 - Verdura in natura;Verdura In Natura Tipo: Repolho Branco / Verde;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;1200;51.245.172/0001-66 - J F DA SILVA HORTIFRUTI LTDA;2.0;398.0;PRÓPRIA/PRÓPRIA;Participante;90001;2024;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;Aquisição de gêneros alimentícios do quantitativo de rancho - hortifrutigranjeiros, mercearia e padaria, para Base de Administração e Apoio da 5ª Região Militar e membros do CCALC, conforme OS nº 1/2023, de 5 de junho de 2023, conforme condições do Edital e seus anexos.;Quilograma;160192;802.0;;02/07/2025;796.0
160192-90001/2024;56;463829 - Verdura in natura;Verdura In Natura Tipo: Repolho Roxo;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;1000;51.245.172/0001-66 - J F DA SILVA HORTIFRUTI LTDA;4.0;1000.0;PRÓPRIA/PRÓPRIA;Participante;90001;2024;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;Aquisição de gêneros alimentícios do quantitativo de rancho - hortifrutigranjeiros, mercearia e padaria, para Base de Administração e Apoio da 5ª Região Militar e membros do CCALC, conforme OS nº 1/2023, de 5 de junho de 2023, conforme condições do Edital e seus anexos.;Quilograma;160192;0.0;;02/07/2025;4000.0
160192-90001/2024;57;463826 - Verdura in natura;Verdura In Natura Tipo: Rúcula;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;400;77.960.730/0001-69 - JOAO VERGILIO MRUZ;7.9;300.0;Rúcula;Participante;90001;2024;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;Aquisição de gêneros alimentícios do quantitativo de rancho - hortifrutigranjeiros, mercearia e padaria, para Base de Administração e Apoio da 5ª Região Militar e membros do CCALC, conforme OS nº 1/2023, de 5 de junho de 2023, conforme condições do Edital e seus anexos.;Quilograma;160192;100.0;;02/07/2025;2370.0
160192-90001/2024;58;463930 - Condimento;Condimento Tipo: Salsa , Apresentação: Natural;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;100;77.960.730/0001-69 - JOAO VERGILIO MRUZ;9.7;0.0;Salsa , Apresentação;Participante;90001;2024;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;Aquisição de gêneros alimentícios do quantitativo de rancho - hortifrutigranjeiros, mercearia e padaria, para Base de Administração e Apoio da 5ª Região Militar e membros do CCALC, conforme OS nº 1/2023, de 5 de junho de 2023, conforme condições do Edital e seus anexos.;Quilograma;160192;100.0;;02/07/2025;0.0
160192-90001/2024;59;464437 - Fruta;Fruta Tipo: Tangerina Morgote , Apresentação: Natural;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;500;51.245.172/0001-66 - J F DA SILVA HORTIFRUTI LTDA;4.0;500.0;PRÓPRIA/PRÓPRIA;Participante;90001;2024;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;Aquisição de gêneros alimentícios do quantitativo de rancho - hortifrutigranjeiros, mercearia e padaria, para Base de Administração e Apoio da 5ª Região Militar e membros do CCALC, conforme OS nº 1/2023, de 5 de junho de 2023, conforme condições do Edital e seus anexos.;Quilograma;160192;0.0;;02/07/2025;2000.0
160192-90001/2024;60;463803 - Legume In Natura;Legume In Natura Tipo: Tomate Cereja;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;1;77.960.730/0001-69 - JOAO VERGILIO MRUZ;9.8;1.0;Tomate Cereja;Participante;90001;2024;160192 - BASE DE ADM. E APOIO 5º DIVISÃO DO EXÉRCITO;Aquisição de gêneros alimentícios do quantitativo de rancho - hortifrutigranjeiros, mercearia e padaria, para Base de Administração e Apoio da 5ª Região Militar e membros do CCALC, conforme OS nº 1/2023, de 5 de junho de 2023, conforme condições do Edital e seus anexos.;Quilograma;160192;0.0;;02/07/2025;9.8
