Número da Compra;Número do Item;Descrição;Descrição Detalhada;Unidade;Qtd. Autorizada;Fornecedor;Val. Unitário;Qtd. Saldo;Marca;Tipo de Compra;Número do Pregão;Ano do Pregão;UASG;Objeto;Unidade de Fornecimento;UG;Quantidade Empenhada;Início da Vigência;Fim da Vigência;Capacidade de Empenho
160224-90012/2024;2;233469 - Óculos de proteção individual;Óculos De Proteção Individual Material Armação: Policarbonato , Material Lente: Policarbonato , Tipo Lente: Antiembassante E Antichama , Modelo Lentes: Acopláveis Ao Rosto , Características Adicionais: Com Cordão Elástico Para Fixação Na Cabeça;160224 - PARQUE REGIONAL DE MANUTENCAO/5;85;14.566.765/0001-06 - CRH EQUIPAMENTOS DE SEGURANCA LTDA;4.6;0.0;OCULOS RIO JANEIRO C;Gerenciadora;90012;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de Equipamento de Proteção Individual, para atendimento às demandas do Parque Regional de Manutenção/5 bem como as do Centro de Acompanhamento de Licitações e Contratos, CCALC, da cidade de Curitiba.;Unidade;160224;85.0;;02/09/2025;0.0
160224-90012/2024;3;451548 - Luva segurança;Luva Segurança Material: 100% Borracha Nitrílica , Tamanho: M , Aplicação: Equipamento De Proteção Individual (E.P.I.) , Forma: Anatômica , Modelo: Bainha Proteção Punho, Sem Talco Ou Amido , Cor: Preta , Tipo: Descartável;160224 - PARQUE REGIONAL DE MANUTENCAO/5;60;37.024.362/0001-22 - SEP LIFE EQUIPAMENTOS DE PROTECAO LTDA;4.22;0.0;LUVA NITRIL WAVE SM;Gerenciadora;90012;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de Equipamento de Proteção Individual, para atendimento às demandas do Parque Regional de Manutenção/5 bem como as do Centro de Acompanhamento de Licitações e Contratos, CCALC, da cidade de Curitiba.;Par;160224;60.0;;02/09/2025;0.0
160224-90012/2024;4;618553 - Avental;Avental Material: Nylon , Tipo: Impermeável , Características Adicionais: Emborrachado, Com Ca , Aplicação: Proteção Química , Tamanho: M;160224 - PARQUE REGIONAL DE MANUTENCAO/5;5;43.058.709/0001-50 - PARANASEG EQUIPAMENTOS E SUPRIMENTOS INDUSTRIAIS LTDA;29.994;5.0;CA-42326;Gerenciadora;90012;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de Equipamento de Proteção Individual, para atendimento às demandas do Parque Regional de Manutenção/5 bem como as do Centro de Acompanhamento de Licitações e Contratos, CCALC, da cidade de Curitiba.;Unidade;160224;0.0;;02/09/2025;149.97
160224-90012/2024;5;618552 - Luva pvc;Luva Pvc Tamanho: Médio , Tamanho Punho: Cano Longo , Características Adicionais: Com Ca , Tipo Uso: Proteção Química;160224 - PARQUE REGIONAL DE MANUTENCAO/5;5;53.763.552/0001-18 - BARAOSEG LTDA;14.32;0.0;CA 46837;Gerenciadora;90012;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de Equipamento de Proteção Individual, para atendimento às demandas do Parque Regional de Manutenção/5 bem como as do Centro de Acompanhamento de Licitações e Contratos, CCALC, da cidade de Curitiba.;Par;160224;5.0;;02/09/2025;0.0
160224-90012/2024;6;459721 - Botina segurança;Botina Segurança Material: Vaqueta Curtida Ao Cromo , Material Sola: Pu , Modelo: Sem Cadarço, Elástico Nas Laterais , Tipo Sola: Antiderrapante , Características Adicionais: Biqueira De Aço, Palmilha Antimicrobiana , Tamanho: Sob Medida , Cor: Preta;160224 - PARQUE REGIONAL DE MANUTENCAO/5;3;51.329.770/0001-13 - 51.329.770 ELIZETE MARIA MOREIRA;46.0746;0.0;Botina com bico ACO;Gerenciadora;90012;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de Equipamento de Proteção Individual, para atendimento às demandas do Parque Regional de Manutenção/5 bem como as do Centro de Acompanhamento de Licitações e Contratos, CCALC, da cidade de Curitiba.;Par;160224;3.0;;02/09/2025;0.0
160224-90012/2024;7;459721 - Botina segurança;Botina Segurança Material: Vaqueta Curtida Ao Cromo , Material Sola: Pu , Modelo: Sem Cadarço, Elástico Nas Laterais , Tipo Sola: Antiderrapante , Características Adicionais: Biqueira De Aço, Palmilha Antimicrobiana , Tamanho: Sob Medida , Cor: Preta;160224 - PARQUE REGIONAL DE MANUTENCAO/5;2;51.329.770/0001-13 - 51.329.770 ELIZETE MARIA MOREIRA;46.0746;0.0;Botina com bico ACO;Gerenciadora;90012;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de Equipamento de Proteção Individual, para atendimento às demandas do Parque Regional de Manutenção/5 bem como as do Centro de Acompanhamento de Licitações e Contratos, CCALC, da cidade de Curitiba.;Par;160224;2.0;;02/09/2025;0.0
160224-90012/2024;8;459721 - Botina segurança;Botina Segurança Material: Vaqueta Curtida Ao Cromo , Material Sola: Pu , Modelo: Sem Cadarço, Elástico Nas Laterais , Tipo Sola: Antiderrapante , Características Adicionais: Biqueira De Aço, Palmilha Antimicrobiana , Tamanho: Sob Medida , Cor: Preta;160224 - PARQUE REGIONAL DE MANUTENCAO/5;9;51.329.770/0001-13 - 51.329.770 ELIZETE MARIA MOREIRA;41.58;0.0;Botina com bico ACO;Gerenciadora;90012;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de Equipamento de Proteção Individual, para atendimento às demandas do Parque Regional de Manutenção/5 bem como as do Centro de Acompanhamento de Licitações e Contratos, CCALC, da cidade de Curitiba.;Par;160224;9.0;;02/09/2025;0.0
160224-90012/2024;9;459721 - Botina segurança;Botina Segurança Material: Vaqueta Curtida Ao Cromo , Material Sola: Pu , Modelo: Sem Cadarço, Elástico Nas Laterais , Tipo Sola: Antiderrapante , Características Adicionais: Biqueira De Aço, Palmilha Antimicrobiana , Tamanho: Sob Medida , Cor: Preta;160224 - PARQUE REGIONAL DE MANUTENCAO/5;8;51.329.770/0001-13 - 51.329.770 ELIZETE MARIA MOREIRA;41.58;0.0;Botina com bico ACO;Gerenciadora;90012;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de Equipamento de Proteção Individual, para atendimento às demandas do Parque Regional de Manutenção/5 bem como as do Centro de Acompanhamento de Licitações e Contratos, CCALC, da cidade de Curitiba.;Par;160224;8.0;;02/09/2025;0.0
160224-90012/2024;10;459721 - Botina segurança;Botina Segurança Material: Vaqueta Curtida Ao Cromo , Material Sola: Pu , Modelo: Sem Cadarço, Elástico Nas Laterais , Tipo Sola: Antiderrapante , Características Adicionais: Biqueira De Aço, Palmilha Antimicrobiana , Tamanho: Sob Medida , Cor: Preta;160224 - PARQUE REGIONAL DE MANUTENCAO/5;3;51.329.770/0001-13 - 51.329.770 ELIZETE MARIA MOREIRA;41.58;1.0;Botina com bico ACO;Gerenciadora;90012;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de Equipamento de Proteção Individual, para atendimento às demandas do Parque Regional de Manutenção/5 bem como as do Centro de Acompanhamento de Licitações e Contratos, CCALC, da cidade de Curitiba.;Par;160224;2.0;;02/09/2025;41.58
160224-90012/2024;11;459721 - Botina segurança;Botina Segurança Material: Vaqueta Curtida Ao Cromo , Material Sola: Pu , Modelo: Sem Cadarço, Elástico Nas Laterais , Tipo Sola: Antiderrapante , Características Adicionais: Biqueira De Aço, Palmilha Antimicrobiana , Tamanho: Sob Medida , Cor: Preta;160224 - PARQUE REGIONAL DE MANUTENCAO/5;1;51.329.770/0001-13 - 51.329.770 ELIZETE MARIA MOREIRA;41.58;1.0;Botina com bico ACO;Gerenciadora;90012;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de Equipamento de Proteção Individual, para atendimento às demandas do Parque Regional de Manutenção/5 bem como as do Centro de Acompanhamento de Licitações e Contratos, CCALC, da cidade de Curitiba.;Par;160224;0.0;;02/09/2025;41.58
160224-90012/2024;12;252530 - Cinto segurança;Cinto Segurança Material: Nylon , Uso: Paraquedista , Revestimento Interno: Almofada , Características Adicionais: Com Suspensório Regulagem Pernas E Cabo De Espia;160224 - PARQUE REGIONAL DE MANUTENCAO/5;2;37.024.362/0001-22 - SEP LIFE EQUIPAMENTOS DE PROTECAO LTDA;107.45;2.0;CINTURAO PARAQ. 3 P;Gerenciadora;90012;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de Equipamento de Proteção Individual, para atendimento às demandas do Parque Regional de Manutenção/5 bem como as do Centro de Acompanhamento de Licitações e Contratos, CCALC, da cidade de Curitiba.;Unidade;160224;0.0;;02/09/2025;214.9
160224-90012/2024;13;312070 - Talabarte de salvamento e seguranca;Talabarte De Salvamento E Seguranca Material: Sintético Em Cadaraço Tubular , Aplicação: Armamento Tipo Mosquetão , Modelo: Y , Comprimento: 1.600 MM, Largura: 35 MM, Componentes: 2 Ganchos Alumínio Com Abertura E Travas Duplas , Características Adicionais: C.A Impresso Local Visível E Legível,Absorvedor De;160224 - PARQUE REGIONAL DE MANUTENCAO/5;2;14.183.614/0001-60 - SAFE - SUPPLY & IT SUPRIMENTOS LTDA;139.78;2.0;TALABARTE - DG 8010;Gerenciadora;90012;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de Equipamento de Proteção Individual, para atendimento às demandas do Parque Regional de Manutenção/5 bem como as do Centro de Acompanhamento de Licitações e Contratos, CCALC, da cidade de Curitiba.;Unidade;160224;0.0;;02/09/2025;279.56
160224-90012/2024;14;315706 - Capacete segurança;Capacete Segurança Material: Plástico , Cor: Azul , Aplicação: Tratamento Fitossanitário , Características Adicionais: Completo, Com Carneira E Jugular;160224 - PARQUE REGIONAL DE MANUTENCAO/5;2;43.058.709/0001-50 - PARANASEG EQUIPAMENTOS E SUPRIMENTOS INDUSTRIAIS LTDA;10.65;2.0;CA-31469;Gerenciadora;90012;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de Equipamento de Proteção Individual, para atendimento às demandas do Parque Regional de Manutenção/5 bem como as do Centro de Acompanhamento de Licitações e Contratos, CCALC, da cidade de Curitiba.;Unidade;160224;0.0;;02/09/2025;21.3
160224-90012/2024;15;336783 - Respirador;Material: Elastômero Sintético, Tamanho Peça Facial: Tamanho Regular, Aplicação: 2 Respiradores, Características Adicionais: Cartucho Vapores Orgânicos E Gases Ácidos, Tipo: Semifacial,;160224 - PARQUE REGIONAL DE MANUTENCAO/5;25;51.329.770/0001-13 - 51.329.770 ELIZETE MARIA MOREIRA;76.89;0.0;Respirador semi faci;Gerenciadora;90012;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de Equipamento de Proteção Individual, para atendimento às demandas do Parque Regional de Manutenção/5 bem como as do Centro de Acompanhamento de Licitações e Contratos, CCALC, da cidade de Curitiba.;Unidade;160224;25.0;;02/09/2025;0.0
160224-90012/2024;16;377799 - Filtro respirador;Filtro Respirador Uso: Pré-Filtro Mecânico , Aplicação: Partículas Tóxicas P2 , Compatibilidade: Máscara 3m Modelo 6003/6006;160224 - PARQUE REGIONAL DE MANUTENCAO/5;200;37.024.362/0001-22 - SEP LIFE EQUIPAMENTOS DE PROTECAO LTDA;78.0;0.0;FILTRO 5N11 POEIRA;Gerenciadora;90012;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de Equipamento de Proteção Individual, para atendimento às demandas do Parque Regional de Manutenção/5 bem como as do Centro de Acompanhamento de Licitações e Contratos, CCALC, da cidade de Curitiba.;Conjunto;160224;200.0;;02/09/2025;0.0
160224-90012/2024;17;355664 - Luva segurança;Luva Segurança Material: Tricotada 4 Fios Algodão , Tamanho: Único , Aplicação: Proteção Individual , Características Adicionais: 70% Algodão 30% Poliéster , Modelo: Pigmentada Pvc Na Palma;160224 - PARQUE REGIONAL DE MANUTENCAO/5;50;51.329.770/0001-13 - 51.329.770 ELIZETE MARIA MOREIRA;1.9305;50.0;Luva tricotada pigme;Gerenciadora;90012;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de Equipamento de Proteção Individual, para atendimento às demandas do Parque Regional de Manutenção/5 bem como as do Centro de Acompanhamento de Licitações e Contratos, CCALC, da cidade de Curitiba.;Par;160224;0.0;;02/09/2025;96.525
160224-90012/2024;18;618365 - Uniforme Profissional;Uniforme Profissional Tamanho: M , Cor: Cinza , Material: 100 % Algodão , Características Adicionais: Antende À Nr 10 Risco 2,Antende À Nr 10 Risco 2.] , Tipo: Manga Longa.;160224 - PARQUE REGIONAL DE MANUTENCAO/5;1;17.756.068/0001-06 - OFICIO UNIFORMES LTDA;137.61;0.0;proprio;Gerenciadora;90012;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de Equipamento de Proteção Individual, para atendimento às demandas do Parque Regional de Manutenção/5 bem como as do Centro de Acompanhamento de Licitações e Contratos, CCALC, da cidade de Curitiba.;Unidade;160224;1.0;;02/09/2025;0.0
160224-90012/2024;19;618366 - Uniforme profissional;Uniforme Profissional Tamanho: G , Cor: Cinza , Material: 100 % Algodão , Características Adicionais: Antende À Nr 10 Risco 2,Antende À Nr 10 Risco 2.] , Tipo: Manga Longa.;160224 - PARQUE REGIONAL DE MANUTENCAO/5;1;17.756.068/0001-06 - OFICIO UNIFORMES LTDA;137.61;0.0;proprio;Gerenciadora;90012;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de Equipamento de Proteção Individual, para atendimento às demandas do Parque Regional de Manutenção/5 bem como as do Centro de Acompanhamento de Licitações e Contratos, CCALC, da cidade de Curitiba.;Unidade;160224;1.0;;02/09/2025;0.0
160224-90012/2024;20;618367 - Calça Proteção Individual;Calça Proteção Individual Material: Algodão , Tipo Uso: Eletricista , Tamanho: Médio , Características Adicionais: Atende À Nr 10 Risco 2. Com Faixa Reflexiva.;160224 - PARQUE REGIONAL DE MANUTENCAO/5;1;17.756.068/0001-06 - OFICIO UNIFORMES LTDA;138.6;0.0;proprio;Gerenciadora;90012;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de Equipamento de Proteção Individual, para atendimento às demandas do Parque Regional de Manutenção/5 bem como as do Centro de Acompanhamento de Licitações e Contratos, CCALC, da cidade de Curitiba.;Unidade;160224;1.0;;02/09/2025;0.0
160224-90012/2024;21;618368 - Calça Proteção Individual;Calça Proteção Individual Material: Algodão , Tipo Uso: Eletricista , Tamanho: Grande , Características Adicionais: Atende À Nr 10 Risco 2. Com Faixa Reflexiva.;160224 - PARQUE REGIONAL DE MANUTENCAO/5;1;17.756.068/0001-06 - OFICIO UNIFORMES LTDA;138.6;0.0;proprio;Gerenciadora;90012;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de Equipamento de Proteção Individual, para atendimento às demandas do Parque Regional de Manutenção/5 bem como as do Centro de Acompanhamento de Licitações e Contratos, CCALC, da cidade de Curitiba.;Unidade;160224;1.0;;02/09/2025;0.0
160224-90012/2024;22;485531 - Máscara Proteção Resp. C/ Anvisa;Máscara Proteção Resp. C/ Anvisa Modelo: Respirador Tipo Concha , Material: Camadas Fibras Sintéticas , Filtro: Eficiência Filtração Mín. 94% S , Classe: Pff2, N95 Ou Equivalente , Adicional: Carvão Ativado , Componente: Clipe Nasal , Tipo Fixação: Tiras Vedação Anatômica , Adicional 2: S/ Válvula , Cor: C/ Cor , Tamanho: Adulto , Esterilidade: Descartável;160224 - PARQUE REGIONAL DE MANUTENCAO/5;0;43.058.709/0001-50 - PARANASEG EQUIPAMENTOS E SUPRIMENTOS INDUSTRIAIS LTDA;0.9;0.0;CA-38812;Gerenciadora;90012;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de Equipamento de Proteção Individual, para atendimento às demandas do Parque Regional de Manutenção/5 bem como as do Centro de Acompanhamento de Licitações e Contratos, CCALC, da cidade de Curitiba.;Unidade;160224;0.0;;02/09/2025;0.0
160224-90012/2024;28;484520 - Acessório Equipamento Segurança;Acessório Equipamento Segurança Tipo: Mosquetão , Material: Aço , Aplicação: Salvamento E Resgate , Características Adicionais: Oval, Com Rosca, Capacidade 25kn;160224 - PARQUE REGIONAL DE MANUTENCAO/5;0;04.002.498/0001-82 - BELLSUB COMERCIO DE MATERIAIS ESPORTIVOS LTDA;18.2;0.0;MOSQUETÃO OVAL AÇO T;Gerenciadora;90012;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de Equipamento de Proteção Individual, para atendimento às demandas do Parque Regional de Manutenção/5 bem como as do Centro de Acompanhamento de Licitações e Contratos, CCALC, da cidade de Curitiba.;Unidade;160224;0.0;;02/09/2025;0.0
160224-90012/2024;29;441220 - Capacete segurança;Capacete Segurança Material: Polietileno Alta Densidade , Características Adicionais: Aba Frontal/Protetor Auditivo E Facial/Tipo Ii;160224 - PARQUE REGIONAL DE MANUTENCAO/5;0;08.658.622/0001-13 - J. J. VITALLI;84.84;0.0;Camper;Gerenciadora;90012;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de Equipamento de Proteção Individual, para atendimento às demandas do Parque Regional de Manutenção/5 bem como as do Centro de Acompanhamento de Licitações e Contratos, CCALC, da cidade de Curitiba.;Unidade;160224;0.0;;02/09/2025;0.0
160224-90012/2024;30;447115 - Perneira;Perneira Material: Couro Sintético , Comprimento: 40 CM, Aplicação: Epi - Equipamento De Proteção Individual , Características Adicionais: Fechamento Com Velcro , Tipo: Perneira Bota;160224 - PARQUE REGIONAL DE MANUTENCAO/5;0;48.256.518/0001-17 - CITY CLEAN COM. EQUIPAMENTOS LTDA;19.28;0.0;MASEG/MASEG;Gerenciadora;90012;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de Equipamento de Proteção Individual, para atendimento às demandas do Parque Regional de Manutenção/5 bem como as do Centro de Acompanhamento de Licitações e Contratos, CCALC, da cidade de Curitiba.;Par 2,00 UN;160224;0.0;;02/09/2025;0.0
160224-90012/2024;31;481392 - Luva de proteção;Luva De Proteção Características Adicionais: Com Forro , Finalidade: Epi - Equipamento De Proteção Individual , Apresentação: Lisa;160224 - PARQUE REGIONAL DE MANUTENCAO/5;0;48.256.518/0001-17 - CITY CLEAN COM. EQUIPAMENTOS LTDA;10.0;0.0;SS/SS;Gerenciadora;90012;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de Equipamento de Proteção Individual, para atendimento às demandas do Parque Regional de Manutenção/5 bem como as do Centro de Acompanhamento de Licitações e Contratos, CCALC, da cidade de Curitiba.;Par;160224;0.0;;02/09/2025;0.0
160224-90012/2024;32;440995 - Avental de soldador;Avental De Soldador Material: Raspa De Couro , Comprimento: 1,20 M, Largura: 0,70 M, Características Adicionais: Inteiriço, Sem Emendas, Com Fivelas E Tiras Ajuste;160224 - PARQUE REGIONAL DE MANUTENCAO/5;0;08.658.622/0001-13 - J. J. VITALLI;30.1;0.0;Berghahn;Gerenciadora;90012;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de Equipamento de Proteção Individual, para atendimento às demandas do Parque Regional de Manutenção/5 bem como as do Centro de Acompanhamento de Licitações e Contratos, CCALC, da cidade de Curitiba.;Unidade;160224;0.0;;02/09/2025;0.0
160224-90012/2024;34;290545 - Avental;Avental Material: Napa , Cor: Branca , Comprimento: 140 CM, Largura: 70 CM, Aplicação: Cozinha Industrial;160224 - PARQUE REGIONAL DE MANUTENCAO/5;0;43.058.709/0001-50 - PARANASEG EQUIPAMENTOS E SUPRIMENTOS INDUSTRIAIS LTDA;7.42;0.0;CA-37729;Gerenciadora;90012;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de Equipamento de Proteção Individual, para atendimento às demandas do Parque Regional de Manutenção/5 bem como as do Centro de Acompanhamento de Licitações e Contratos, CCALC, da cidade de Curitiba.;Unidade;160224;0.0;;02/09/2025;0.0
160224-90012/2024;35;260412 - Luva de proteção;Luva De Proteção Material: Latéx , Aplicação: Laboratorial , Tipo Punho: Longo , Tamanho: Médio , Cor: Amarela , Acabamento Palma: Antiderrapante , Esterilidade: Não Esterilizada , Características Adicionais: Sem Forro , Comprimento Cano: 600 M;160224 - PARQUE REGIONAL DE MANUTENCAO/5;0;37.024.362/0001-22 - SEP LIFE EQUIPAMENTOS DE PROTECAO LTDA;3.3;0.0;Luva Multiuso slim;Gerenciadora;90012;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de Equipamento de Proteção Individual, para atendimento às demandas do Parque Regional de Manutenção/5 bem como as do Centro de Acompanhamento de Licitações e Contratos, CCALC, da cidade de Curitiba.;Par;160224;0.0;;02/09/2025;0.0
160224-90012/2024;36;260411 - Luva de proteção;Luva De Proteção Material: Latéx , Aplicação: Laboratorial , Tipo Punho: Longo , Tamanho: Grande , Cor: Amarela , Acabamento Palma: Antiderrapante , Esterilidade: Não Esterilizada , Características Adicionais: Sem Forro , Comprimento Cano: 600 M;160224 - PARQUE REGIONAL DE MANUTENCAO/5;0;37.024.362/0001-22 - SEP LIFE EQUIPAMENTOS DE PROTECAO LTDA;3.3;0.0;Luva Multiuso slim;Gerenciadora;90012;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de Equipamento de Proteção Individual, para atendimento às demandas do Parque Regional de Manutenção/5 bem como as do Centro de Acompanhamento de Licitações e Contratos, CCALC, da cidade de Curitiba.;Par;160224;0.0;;02/09/2025;0.0
160224-90012/2024;37;399971 - Luva de proteção;Luva De Proteção Material: Nitrílica , Aplicação: Limpeza , Tipo Punho: Longo , Tamanho: Grande , Cor: Verde , Acabamento Palma: Antiderrapante , Características Adicionais: Sem Forração/Resistente A Corte;160224 - PARQUE REGIONAL DE MANUTENCAO/5;0;51.329.770/0001-13 - 51.329.770 ELIZETE MARIA MOREIRA;5.1975;0.0;Luva Nitri Slim cano;Gerenciadora;90012;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de Equipamento de Proteção Individual, para atendimento às demandas do Parque Regional de Manutenção/5 bem como as do Centro de Acompanhamento de Licitações e Contratos, CCALC, da cidade de Curitiba.;Par;160224;0.0;;02/09/2025;0.0
160224-90014/2024;1;13463 - Retífica de Motor de Combustão Interna;Serviço de recuperação da caixa de direção hidráulica da VBR Cascavel EE9- MVII 9 Ton 6x6 Engesa. Descrição detalhada do serviço de manutenção do Pq R Mnt/5, conforme termo de referência.;160224 - PARQUE REGIONAL DE MANUTENCAO/5;2;07.758.095/0001-56 - GTF COMERCIO DE PECAS E SERVICOS LTDA;10429.84;2.0;;Gerenciadora;90014;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Contratação de serviços necessários à manutenção em 3º escalão e/ou revitalização de viaturas blindadas;UNIDADE;160224;0.0;;02/10/2025;20859.68
160224-90014/2024;2;16187 - Manutenção e Reparo - Transmissão Automática;Serviço de recuperação da caixa de transmissão da VBR Cascavel EE9 - MVII 9 Ton 6x6 Engesa. Descrição detalhada do serviço de manutenção do Pq R Mnt/5, conforme termo de referência.;160224 - PARQUE REGIONAL DE MANUTENCAO/5;2;07.758.095/0001-56 - GTF COMERCIO DE PECAS E SERVICOS LTDA;22922.65;2.0;;Gerenciadora;90014;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Contratação de serviços necessários à manutenção em 3º escalão e/ou revitalização de viaturas blindadas;UNIDADE;160224;0.0;;02/10/2025;45845.3
160224-90014/2024;3;16187 - Manutenção e Reparo - Transmissão Automática;Serviço de recuperação da caixa de descida da VBR Cascavel EE9 - MVII 9 Ton 6x6 Engesa. Descrição detalhada do serviço de manutenção do Pq R Mnt/5, conforme termo de referência.;160224 - PARQUE REGIONAL DE MANUTENCAO/5;2;07.758.095/0001-56 - GTF COMERCIO DE PECAS E SERVICOS LTDA;11994.04;2.0;;Gerenciadora;90014;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Contratação de serviços necessários à manutenção em 3º escalão e/ou revitalização de viaturas blindadas;UNIDADE;160224;0.0;;02/10/2025;23988.08
160224-90014/2024;4;13463 - Retífica de Motor de Combustão Interna;Retífica completa de motor DETROIT DIESEL V6 série 53T, da VBTP M113 BR. Descrição detalhada do serviço de manutenção do Pq R Mnt/5, conforme termo de referência.;160224 - PARQUE REGIONAL DE MANUTENCAO/5;6;07.758.095/0001-56 - GTF COMERCIO DE PECAS E SERVICOS LTDA;133650.0;6.0;;Gerenciadora;90014;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Contratação de serviços necessários à manutenção em 3º escalão e/ou revitalização de viaturas blindadas;UNIDADE;160224;0.0;;02/10/2025;801900.0
160224-90014/2024;5;18678 - Manutenção de veículos leves - injeção eletrônica;Serviço de manutenção do conjunto de injeção de diesel, composto de 06 bico bomba, do motor Detroit Diesel 6V série 53T. Descrição detalhada do serviço de manutenção do Pq R Mnt/5, conforme termo de referência.;160224 - PARQUE REGIONAL DE MANUTENCAO/5;6;07.758.095/0001-56 - GTF COMERCIO DE PECAS E SERVICOS LTDA;24651.0;6.0;;Gerenciadora;90014;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Contratação de serviços necessários à manutenção em 3º escalão e/ou revitalização de viaturas blindadas;UNIDADE;160224;0.0;;02/10/2025;147906.0
160224-90014/2024;6;16187 - Manutenção e Reparo - Transmissão Automática;Serviço de recuperação completa da caixa de transmissão ALLISON TX 100 utilizada em Viatura Blindada, de acordo com a NBR 15760-2 ABNT. Veículos Rodoviários Automotores Manutenção em Sistema de Transmissão Parte 2: Caixa de Mudanças Automática. Descrição detalhada do serviço de manutenção do Pq R Mnt/5, conforme termo de referência.;160224 - PARQUE REGIONAL DE MANUTENCAO/5;20;07.758.095/0001-56 - GTF COMERCIO DE PECAS E SERVICOS LTDA;28888.2;20.0;;Gerenciadora;90014;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Contratação de serviços necessários à manutenção em 3º escalão e/ou revitalização de viaturas blindadas;UNIDADE;160224;0.0;;02/10/2025;577764.0
160224-90014/2024;7;16187 - Manutenção e Reparo - Transmissão Automática;Serviço de recuperação completa da caixa de transferência utilizada em Viatura Blindada M113BR, de acordo com a NBR 15760-2 ABNT. Veículos Rodoviários Automotores Manutenção em Sistema de Transmissão. Descrição detalhada do serviço de manutenção do Pq R Mnt/5, conforme termo de referência.;160224 - PARQUE REGIONAL DE MANUTENCAO/5;20;07.758.095/0001-56 - GTF COMERCIO DE PECAS E SERVICOS LTDA;31534.79;20.0;;Gerenciadora;90014;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Contratação de serviços necessários à manutenção em 3º escalão e/ou revitalização de viaturas blindadas;UNIDADE;160224;0.0;;02/10/2025;630695.8
160224-90014/2024;8;13463 - Retífica de Motor de Combustão Interna;Recuperação completa da turbina do motor DETROIT DIESEL V6 série 53T. Descrição detalhada do serviço de manutenção do Pq R Mnt/5, conforme termo de referência.;160224 - PARQUE REGIONAL DE MANUTENCAO/5;5;07.758.095/0001-56 - GTF COMERCIO DE PECAS E SERVICOS LTDA;6700.0;5.0;;Gerenciadora;90014;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Contratação de serviços necessários à manutenção em 3º escalão e/ou revitalização de viaturas blindadas;UNIDADE;160224;0.0;;02/10/2025;33500.0
160224-90014/2024;9;3573 - Manutenção de Veículos Pesados;Recuperação completa do sistema de controle de giro da torre da VBE M578. Descrição detalhada do serviço de manutenção do Pq R Mnt/5, conforme termo de referência.;160224 - PARQUE REGIONAL DE MANUTENCAO/5;2;07.758.095/0001-56 - GTF COMERCIO DE PECAS E SERVICOS LTDA;17671.5;2.0;;Gerenciadora;90014;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Contratação de serviços necessários à manutenção em 3º escalão e/ou revitalização de viaturas blindadas;UNIDADE;160224;0.0;;02/10/2025;35343.0
